signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
W2pGdD7sTwzhHgWUZFdXLugNFL71Uf2mqjFcW6m6qTDnTcnRB96wEAv9pw6viSRmgRTfBhZEws3HQJ5WwRFaQpP,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,162552300,1669138591,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,13.5,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
4EfEa7mnuGuypgmnPTGdZuhpPyqXSppNhRzUz8p5wc57YMhBfxTZpuyA5ub7Vr41kCBN9z74A5T27jpq4UpvJ3mr,cancelBid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,162550725,1669137899,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,0,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
5K2yhFiyXebB2dyXrA1gY6wRv1rTgna3SyEPbBDX2sHmNc56DyaX1J3jVAmoR6cThqay9CwxXDASHNaCNRvsHrSw,cancelBid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,162550703,1669137888,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,0,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
2YBnVTNCddE2u9tRfiweajWjCf7PAf1r8Gj6LyyJFNGGLVms9RhY2VU9PdqzEu4MLpYysDx3YuYiBc4ogrA4iB8K,cancelBid,magiceden_v2,9J6Drx3H9KnE6jBdiStKQaNSM8j2ju7f4USZ2phqUGs8,monkey_kingdom,monkey_kingdom,162550625,1669137854,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,0,https://arweave.net/gPZIfEwL2xDaBN73eHH6BgLdZWvomQyoCrFCskWQhuQ
f3SNqnqCMrd2FLKSK365Qdf9a1e7qkZUp1LSwJdVj4YkJ74Z9b1SGe89VBcA3LitoA2UU8nGD9H5d5CbeieMkpC,delist,magiceden_v2,2iBBg7yjeM44PHHzpgC4wvoTwyeKt7o31T3zFqt88Xyt,monkey_kingdom,monkey_kingdom,162497709,1669114122,,,EjC5k2h3t6ZbNT8keEtfnahpPL8pqq1od8SCaXvppVS,,0,https://arweave.net/isASATT8x_cLnj6lpHpfLCxzmIOD8a_UevqlPi6XK3o
2JZxj8jVqxQgdt7iWkhLZ4iJn2WL4vHJHNYRapNUCz5e2eDkHt43afEEFsLsGZGVr7Yo53e7xV4JcuNHiG9TEvCj,buyNow,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,162488871,1669110159,GqHShbrxGCVNAmRTXpDRXVmpbrhW5EkJssDZpL455LKj,,5MfYH8h7Zp3V78Je5c7uzajvGtLuRZjEpsVssLYFBYa4,,13.5,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
2JZxj8jVqxQgdt7iWkhLZ4iJn2WL4vHJHNYRapNUCz5e2eDkHt43afEEFsLsGZGVr7Yo53e7xV4JcuNHiG9TEvCj,bid,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,162488871,1669110159,GqHShbrxGCVNAmRTXpDRXVmpbrhW5EkJssDZpL455LKj,,,,13.5,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
22baXkiPS6U8nGctrmsKLU1sXwKppLouCcC6BDUJ7ktoJq6hRcd2tNwxyJdDHKR27CrW29a7cybvLZHWp3ppNAvo,delist,magiceden,8ffY4JnrVJJeTH7rdC7fMq8aK5qnqynQjonsFiFafDT,monkey_kingdom,monkey_kingdom,162479134,1669105823,,,G8Hf9SyH1Ay54jwdfetjMhqRQEwvizU96F6EjhcHQY74,,0,https://arweave.net/OXaBsRvgw3FFjmDvA2SWF8Qz580ldqePgaFVm_dqxc8
4XgdruauLSWV9Ekk6AoqD583uA3NimN5ixcaRofjyEa5Y6VSvYiCpAX2cau3oksASZ9jcPjv1PW9fW9Q5ZGXMzp1,bid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,162452622,1669093782,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,8,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
5J2nXTW37GEsGy5TW7cFETpe6vzUaSYC1Lq1392pcnFDTY17v8b96emayhYHZFe8UixiaS5PzQLVWcrXit8oMafg,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,162452464,1669093708,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,8,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
5UXusJtvDBqkTfL56q4vjs65gckERUYBzBJ2QSkw1VDZoN264jLPVh3MnkJzYm2Xda4KWMdgVtSdDm8WjKWVCk9K,bid,magiceden_v2,9J6Drx3H9KnE6jBdiStKQaNSM8j2ju7f4USZ2phqUGs8,monkey_kingdom,monkey_kingdom,162452184,1669093585,FY8qLm8bytrvnzb8SFH4zuvz2QTWjGxibqDMdmi5ZwkC,,,,10,https://arweave.net/gPZIfEwL2xDaBN73eHH6BgLdZWvomQyoCrFCskWQhuQ
42b929njuykFdrNvmB6puYqDQPQdCH4xQphS3sAWdHxxtwzeM43VP3TRMbLQ5sw5djWE8WC2oC8E42s8RVKviefz,delist,magiceden_v2,6gbUXp4Ehg6HNfqT7a1No3fXCAsQyvWA1WLbQfJHrfwC,monkey_kingdom,monkey_kingdom,162316171,1669031302,,,BVLEMzDFDUepLzzdWstKDahsg4zYUQZ5x3vsRj24s3ar,,0,https://arweave.net/hwoUbWxT13mn8A2dqRkhZ5OO5useeIF31ghESJHVj40
3qDpfPjf8GNvh5jdKntjoXUfAagQjvSfbU1XQcyL9qZhmy3YusVpDgNHpAfZwiwWXyw5vR6sZrDjWmCZzxF4tiU5,bid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,162265887,1669008676,g7rzgMzofvADpwmKQddsfDHZZiLGt9bwCCVb1mLoYDM,,,,7.501,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
3Z21C7XJvDA8k957ZdHQfoMAnbLpHJvHyvdcpqzi9XGKxfaFwikoaxur3Pzqux3RGK6PcB7kr8Sm5pjCbPipAibM,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,162265845,1669008659,g7rzgMzofvADpwmKQddsfDHZZiLGt9bwCCVb1mLoYDM,,,,7.501,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
47uok518n8imQ7M7WCEYkFp1f8XRqGKaen599Ep6Ms6jeSj93PpMTsvBrXRUMcTJ8aJMbd1RC9uiMVFVALiUgCSf,bid,magiceden_v2,7XY4HjCWurdYYStaxPsSCCN8ympmfjyC24qFarWUHrut,monkey_kingdom,monkey_kingdom,162265796,1669008639,g7rzgMzofvADpwmKQddsfDHZZiLGt9bwCCVb1mLoYDM,,,,7.5,https://arweave.net/oXl1KbK0apSxd-shwkYJ3NvzIkIVHtyWPRiCibiVnpk
5axbNHqyh5taZYZiResXvbR5VKQ4tBT7UWqM9CrTZoQt9tFraSja2rt2LA91HbJZpuGFSppf1m5RiekJTR7bMXHr,delist,magiceden,BbSc4StYzzTBgojuz1KxvBq6NxvYXFV13mAuqWkHt1Xo,monkey_kingdom,monkey_kingdom,162152273,1668957740,,,DTZN99iAmqTkqQXit6pcxyiQ2EV3b8n7uzc4JbC9SeeJ,,0,https://arweave.net/17ASKXmCp2CPlIxDMqp5akAr24xdX_JtNU0R5o3LNBY
5KtsdZeqeJXLNBviGtN7YNbM8jJz1NixeqmRHRQvC3tvn8EF3vjJ9HAHDoQgM1PAVpSTVc5nnsoNppSTvyoxjVpz,delist,magiceden,B24trPmhGDkvNbLnY783YVQjbRahLpUM3shSznj3Apgk,monkey_kingdom,monkey_kingdom,162009154,1668894740,,,5JFc1B74mg2cs6DNGw2P2afHPSCjJVZQUW6Tj9Ro33Xe,,0,https://arweave.net/3HoLkzgLe7qjT2jwiFUDseQvxasB-bNKvrv38aSXL9Y
51ds8vxnLWsEXNeEXexNEsYGZMAdnAfxhMndrtX6aEZNbeMqoLZdMPPqD9ZdVvLB86GMVThQrZvcTtA9B7fTd273,bid,magiceden_v2,8SWx3S7VCvmEhu2PgXgdwDDJ61Nj2YmthwwnE4hkW1zH,monkey_kingdom,monkey_kingdom,161967513,1668876414,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/RqJZ72MVDZokMbHP86hRvrORgo27BT_4jSNTEvNLrGc
2LrR9r7waNQ2LE1RSzJacy49o2QtuYjbShEk8ns9MfzCg6kg8ni8bAzt8HqTPjwMRbqi5YrcwGL8eUuW4VMR5TUX,list,magiceden_v2,8SWx3S7VCvmEhu2PgXgdwDDJ61Nj2YmthwwnE4hkW1zH,monkey_kingdom,monkey_kingdom,161960727,1668873447,,,Hr8GteZWoi2FH3GxwXhHTXSWzg7Ub41mqVZRrhvnPwrX,,14,https://arweave.net/RqJZ72MVDZokMbHP86hRvrORgo27BT_4jSNTEvNLrGc
jcbzYLSoiTexUKhLkvAL6JQQjGcvZeynh9sqnPE8r3TFKCoXFEBBQoetH67fdEVBHxPzyrJmvMe5hoE1q9Te5EV,delist,magiceden,7FVxeqAAiZDenrC77373uwjF4xCZ5aiqn1SG1wsbxiJE,monkey_kingdom,monkey_kingdom,161948983,1668868285,,,5JFc1B74mg2cs6DNGw2P2afHPSCjJVZQUW6Tj9Ro33Xe,,0,https://arweave.net/c8V6SEmBYfmdz_FCgIRnA7gcvEGcd5A_hXzkn5JfplM
FqEmknSjNA5gpxRDjzZmtWpBN33ppeCjJWQBbTdRwXsePN8zT7pE1AQegQWMXbQFsAbcnBwkNmey7E1y4RJYpWm,bid,magiceden_v2,7n5j7Ft4Nv9zEbKeGAemvzuDszKBAVAxRY5CH3SmtPNb,monkey_kingdom,monkey_kingdom,161946729,1668867283,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/UrCcTdwr4BpmwisGJa1F5e1Wbuy6j2LkGdU9gIgravo
5uCEhcDebPpHH6FGtv5cc3wq7TpxLHFnxJHeCCNb6Mb52HyCmWxYhFqZAYBnS8b5GqTZocDxL9zuq1ZHjB3y2qg4,bid,magiceden_v2,7Za6FSBGmUa5Ezj2QD46qE2fEnEubJq6pbmAdWy39Kvu,monkey_kingdom,monkey_kingdom,161946682,1668867262,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/wz8rd3toAMIvfGv9Eb59tTjIzh4lZd6PWZ93pSNu9b4
5TCfiKnpsvJbfd69CUdDgqZs5ZcQCygxT7bSCrh2NcbLq8rGhzWscetcvN5Cy5xL12WKM7ETCTCJKGyVSyHqsSrV,bid,magiceden_v2,2E2958wvTR8eL7JEf3HFFDHtedKRk3ckoEHhMuNK3j4A,monkey_kingdom,monkey_kingdom,161946627,1668867238,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/8AdWHG0DSOmpZNzH8N0lg9X5DF26ejGxR7FcZ9zdC3Q
533DvPTZycSndVWw6UorpqiNcEvF3Mub5Z79q3BtJPDcYGfuUYh14KLd7WKCs3FYwxBdQAVC5B198Q1WC5js9A3s,bid,magiceden_v2,3Q2oKQi9jWz9ZG92RN9yDstKhfYuqutVBTGUhZSuL6R9,monkey_kingdom,monkey_kingdom,161946589,1668867222,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/f43liCuzSOJOwNNyVKyYOujNwo1GKZSygVj3He42gdY
2jH83qmHqQYBy7jEBsPQFLDY9Pxe29Z9fzACDvhkooZ1zDh6jqGTxELfX4BgnofFJqs3scQURJ2ukUMjMwnHjHf4,bid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,161946562,1668867211,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
4FBKX3gsZccQrbpq82iNanhySxi8secA9eGFRESk6P5cCsp142yrCfjwJA71ctzbhL3zFf14FTX7nhj566gmfq7N,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,161946525,1668867195,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
3CD9MoHEaQ6W3cZc96icCkBALhH9pXMWWBE9641aao6AqfhGVu38NuBxvye9DfjE3nay8mMsBAjiqgWTJEzubvjY,bid,magiceden_v2,CJgui1xeQhtpXkGgpzHaFGPXSk1fEwhdmBUEmLQwXEUT,monkey_kingdom,monkey_kingdom,161946477,1668867174,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/8E5F6b7xI5AoPIpDRItIUhVB3NfJJZ_CHBatohyqYMU
2GeVKbkAo1g4CE64wNEJqGCqQzQEnMKvuTRZyZYd7gtuWJXK3CKjvGPBn13rRq7u1iXYJpaAsRwZ32UNEakJFe9f,bid,magiceden_v2,GnwHN7wcTP8Sd5z4fDCSrk127vVn8NKqna9FEp4cwkz1,monkey_kingdom,monkey_kingdom,161946432,1668867155,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/JboDZCtlnqiwSHie0wK0h9-253v3WOny0953GvoDl04
2AT9VspF9ckPAtssiwkzPxpSkamdstY2ex1XT5zz5dTEY9cDsXRMEJDpMnvNsAqG62AzxmWMhFi4iaCfcAuJ7XjG,bid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,161946304,1668867099,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,7.5,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
y6VqNTfgccEjN87R1eD1WaQTiZjw13TMWRTBh3apF6fwtF8spNUz8Gp8ie7XHhwnaEk9U1aKAosMsQwT5hWDkQJ,delist,magiceden,5RawgvbzMKjJbCZP1JEkGKMZdiYvzDoPKbm41WV2A9gF,monkey_kingdom,monkey_kingdom,161831626,1668816697,,,3LFcojHEz5rrWPkJYAYu7sPHt8uPBLrefYD211ftVbWN,,0,https://arweave.net/rmBxbkMtjZoISEcjcfEuaH5VlN3A43b5KDn7m2hSpUk
38PfB6pGJyvHBXXpPXjY6ahuiBqgEHdmLxkLJGURLGtmzDits76GsiT5yY7kgfqkseodDcYVRqoi214UtuCLzU8o,delist,magiceden,EQXaTaJbxAxho5QVsEmt3dG7ZC7Db81SPqnHc3HzfX18,monkey_kingdom,monkey_kingdom,161781730,1668794452,,,57hoUhLKi6PcGQESEnpsk8xXJpBQXpwMYGhPbcuehzzj,,0,https://arweave.net/VHThkwgjRHe6P47g7Au4_R0nvlx23a8gD0MVcr8Jmc8
KY4cMPc1vWzt72oShPBKWsYPyAVxJeb3szZJRcKQ2dqbbFdYxsVcydtkDMwEnhrH9mPYmc4egbMZtpwCkcFySHj,delist,magiceden,FLhNQLfqbtg58jrBmgUY4GFcAG3p776UWaEEG7qK88hP,monkey_kingdom,monkey_kingdom,161757709,1668783708,,,5JFc1B74mg2cs6DNGw2P2afHPSCjJVZQUW6Tj9Ro33Xe,,0,https://arweave.net/rC07Y1zoWuVjar7v48k6O1TZLsDEXkkYwdLCNXXRiQ8
5iA81sfX8x9sZvkX1MhcxTct4aQygjmUVAxiyV7jatDSyUFG7GMx2gXn3cn1RRZ5BB6ttasUkjCGghNa9hACQL2z,delist,magiceden,CjRDsh319xt42ujnMt5wWVEbgH462RTjrdJx5muD6zad,monkey_kingdom,monkey_kingdom,161693656,1668755523,,,5zP8tsfaCK8F4JoJmncSqRMN6ceMF4cYXEmAmeVgo1Hm,,0,https://arweave.net/mWLV9_Ww5KFQm-wIASRs8DyEOlz_R-oAG0itr-4tddE
48y1MQjAsKNKFbpi1ceRWaKVhvxmnzsHUsmkyZvkyKy85MNwP2Q79AYph2p7cWyECX3ioQQ8oENHDRW8KBBpgq7e,buyNow,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,161692516,1668755024,8RJRU8mhnnVRy7PfW2yBVqaNupzX7wXwiMnQ1aLJd5kz,,5MfYH8h7Zp3V78Je5c7uzajvGtLuRZjEpsVssLYFBYa4,,13.5,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
48y1MQjAsKNKFbpi1ceRWaKVhvxmnzsHUsmkyZvkyKy85MNwP2Q79AYph2p7cWyECX3ioQQ8oENHDRW8KBBpgq7e,bid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,161692516,1668755024,8RJRU8mhnnVRy7PfW2yBVqaNupzX7wXwiMnQ1aLJd5kz,,,,13.5,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
55mioqR7myeWP9LrNVJCSkMhDhEcaofnX3FdsfPXm72mfp66WhrZweobFgz8rUAXT3bfPTDSN9WAKs3GcHDpv1y,delist,magiceden,7BmwmPyFzPGBVBeCLdtBkRHiK2TzLNUMPB7RsTpG2gNj,monkey_kingdom,monkey_kingdom,161667537,1668744050,,,231jaDBhEfRwcbx8fH6TEsn2wPsc1W9eA8eYpAZKg5Sj,,0,https://arweave.net/awFYPlgK9OND5pspePbkeQUpkjNPgcMdG2EFX93FvsU
4nNXm5WhSi7tY35nM9fsVg9fCVv2bMnfdMsXMQEnQxgX36hmnVQFdmo91dra6vHRSsuPTBVCfjQY112ap3EG7oaK,delist,magiceden,C2SDwUUuTycvN986vmKUKa8YDWX4bNQ22kpcpMtEypea,monkey_kingdom,monkey_kingdom,161637970,1668730908,,,DwZ8EBiGX2zTt35pcPoKGcysGoezja3sMbG6anM7zdRw,,0,https://arweave.net/EjPIqCR-pHoWHvRtMjNnw-IfLJdW6DmCGdRQr9Cg5Go
4JDdXQnt5SahVnHxDhYRCJXTDmhmdsZkcbQcFUs8b6c83HFWdDDrvuZ7E4ZmHjh5UAYpWXMhDqurcjAGGn4z4thc,delist,magiceden,5RhXR8Ksw5pMZHvPodmFSq4JNc1QaQreAUGkCN31yTvk,monkey_kingdom,monkey_kingdom,161590512,1668709253,,,CSPwz4ttgEHVrcKXF8erT8CW2wHyA4ww9yWwx5uv7J1o,,0,https://arweave.net/gKb6-JQZgnsP34XRrhW1M7pSt4Sicc5DdK_bBeZuHrE
4JoSnnRnKMG6qPhBKNvRso8rE94Q9zNZw6eBoi6Sm6mvXm6FpcWHiFPM3kK6WjDFdRTxrTGZPkJX3SB7JNwdwAt5,delist,magiceden,Aicnh6niJdR6LmfH5mfHfXQysepE518iY9ko9MeprLZo,monkey_kingdom,monkey_kingdom,161581962,1668705118,,,5eqbw7sLLGNbJy2pqKxCcjvCip6yZ7aV9QBZbuEgLZM3,,0,https://arweave.net/hkRx6esKvmuJbi4z6rOO5RBRr8LXwwbkQplwCrhZO0U
3XJJGfbzWXxoWFH8Jt9KhRdpQuNfTRFPvcbAhseMfMY1QtqGVLb6qAhxnLMMvTiXRttCckWCbQbnTQapi2L9nowi,delist,magiceden,2ziDB1kLzZnNFyMpLTDKT6mXY87Dq4HiXUJ2ADAL4wXE,monkey_kingdom,monkey_kingdom,161560458,1668694811,,,6MEtF3hBpWVdQ31tzT87TyK1yowbeHJWorqRoSXgkYYi,,0,https://arweave.net/g-t6gPLi5Dxoozkf-T3LjJR8IugQdTKUSzYWcN3qwzE
3pj4S3fygZwy8apWFyrU5kU5YaM1rVxaGNfxMqmWTuCz67vyxxBmmc17MDaqLGRafk3QoquZGPQzF97yCtYoD9en,delist,magiceden,Bf3jw3Do2uBfPGz3mdTtLdfKDoMMUwr7q9N3tWdSgvpD,monkey_kingdom,monkey_kingdom,161515446,1668673882,,,DGAbMxd3wbjaj75cU25k4J9CuviggbPin8jC5rQPi9fh,,0,https://arweave.net/jmmI1RV-e14-AL2kPQAf5uHcJf0SeIWIxVxlrkQLk2g
63tjGfQfcm8U2vaano3qPLcmPAtwTCXmGz5X6X4MiuWbDcFgWpNHU2Ao4TWLk88xxxTmog4LyLUcLTmfFyNoFVT5,list,magiceden_v2,2jXtZujPJKdRTAfDvEBHCSdJK1zr64zUi3oSi8eXAs44,monkey_kingdom,monkey_kingdom,161478955,1668657522,,,6jrPhkkJ5eS7aVQxLvQajmxb8V16TC1qxpkyRkyuG7KP,,69,https://arweave.net/pS2lM-ZbEXwotwn_8s5lqW91DjWvw7EII2SFNjYKnOg
5vNAzfEX3nER2PCSeXXwcjK5AY25N1ELK1xf6jDs9TPRszhXKSww11kNoSJymg3pnQAeLThPchdp9GY2LBsimrse,list,magiceden_v2,BJKnb4FTKHN2phY7JrbpsDhLEnbr7PDyY6k6hz3MHivE,monkey_kingdom,monkey_kingdom,161356972,1668600844,,,68hkmCWmPEBssx53uCCAgsuc3Fw9HsViEDuUGMWrPU93,,50,https://arweave.net/_we51KZp5aHf0-kXsn2wstc-9Jvf-1D6XtZMFdDKE1U
5zJTDgUwwmYiECxv4Dbs8mfiiB2Fu2LoDaYqWLneNVYbJtvE9ES55R48x4azmwdtcSmuf1eUeu5YDRWwpJbirkHe,delist,magiceden_v2,HhwqsphcKiZpEWvqiqoK5Jz7bbyqszr1MFszV55aiW48,monkey_kingdom,monkey_kingdom,161330442,1668588802,,,74okkRiFMVJR9iq18oD6eaDBrFrmiAtFBgY2tG8pGxjy,,0,https://arweave.net/BNs3hbEUyRpfrgBAmF0PUBl6gqiOAQhWCeTKWc0-TaA
38Vgz3dVHaHkCPeKe8MGdxnipQuEiwCb9Nn12DymdVo9AV8pyt96ysnj4AVtcaN8ZR3iYzsrnaSYjJ2EpBzHzcep,list,magiceden_v2,3Q2oKQi9jWz9ZG92RN9yDstKhfYuqutVBTGUhZSuL6R9,monkey_kingdom,monkey_kingdom,161322315,1668585010,,,3RHzqADAW18ngTfnrrhKXCDPR5WryJZKm6wMXL8i86rj,,13.49,https://arweave.net/f43liCuzSOJOwNNyVKyYOujNwo1GKZSygVj3He42gdY
2KreYmR96d5fffFgdWWmAsptYxiBKsA2izghbDHSUqr9g6zNtFjzmvgWYf6ChLNmaBs13MSh4HC8u88roVXryti8,cancelBid,magiceden_v2,2hYs4kfeZqmCQsZUgZxKAF6tMYdpsjbk1xV3MHp3SJRe,monkey_kingdom,monkey_kingdom,161322191,1668584953,g7rzgMzofvADpwmKQddsfDHZZiLGt9bwCCVb1mLoYDM,,,,0,https://arweave.net/aZ2tgQJDpK4WhDpko5vKjR75E05ecCkIAY19EOtBE9I
KiWr5JWAfT3iEFrm6yUCGDLZXR4LbfUbR8Z7FEcfPtmwJstmVuS9vRY37xMRczWVPnMRVgqykQ7HwLoTgGnBCqQ,cancelBid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,161322191,1668584953,g7rzgMzofvADpwmKQddsfDHZZiLGt9bwCCVb1mLoYDM,,,,0,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
3ibjYCGdR8kRax3M3RzYxdgDkugaPo9Rubipf3ZfmXaWfcCrKfvwubsLRG1TBjizFHi61q8BUfmu7LubGy5wCG99,cancelBid,magiceden_v2,2SsEzc4WSnMmgtTaqp75LebM6kcWZHJqQbfzWVg2cAos,monkey_kingdom,monkey_kingdom,161293706,1668572108,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,0,https://arweave.net/bStCrmlFsvZd7j5GYI1j2RQ_Ub3ZJbyoWyGOh5ix2os
2xDzZR8JZwAiWpv2Haco6RDdn4HcHPNGpCaLwXBNBaBLrygGRTcFnXSDd23Pnu4P52opSAP7NShf6bLQ36e1w9zv,cancelBid,magiceden_v2,EAGMzWG8jhTfCuYKDNzNVKbs5QejFRA1raAs9wHCDDDU,monkey_kingdom,monkey_kingdom,161293705,1668572107,7rMfyCiXesvwW2nDTaE6ghwZDHZS2Nr42AMCjTjJ9gY9,,,,0,https://arweave.net/NlO70LpNC50FcLal8UlZJAtu-RtzfIJYNBhr2vOBe74
3YiXJUF94ohzt7L9PwN4skqbsSrMchdJg2wKQ5FBgXNnbAhv5YmYmHjFKGkPM3BhUKN7mzPBftEEZ3Cb7wD8FMCM,buyNow,fractal,4nQGiNhP6Awasg6EX29ZGGgWJiacSmnRwCPTCQeG9ce6,monkey_kingdom,monkey_kingdom,161274324,1668563281,GngQ7Wrebfav19rXmR7L29owZ5s6rw2QgwQ1eNMdmCA2,,BcbyRr5G3yC45NFq1S1VqsjM8jd6kkQnUGNSJeCxPNEy,,13.00179872,https://arweave.net/sXLxkxf4gC-0uCTGPG-i7Ju5-rsSXBq5eMX4DgUfK9I
3MNv4paeU2nVsUSJyFV4Q9tFfo7nXDCbb9mSxooVHV465VQz2zEVcktVkJ9nC6S4P7kB7TaYA5crqnaGRkpqXKax,list,magiceden_v2,7WyPm5GgiDnW5qGhs4VXk2r6SxxLmeQxtvyu6RMGXqzh,monkey_kingdom,monkey_kingdom,161270889,1668561729,,,H8SPFggFje2kicjRkZVU4QwPqPXPvChmyvCTGAwmqDty,,15,https://arweave.net/Ryh7rDQvVWpPi81CG8pTEAKnT2cfaWyWmvyjK7Mp__E
2nmnVUUmQvnG58uJK8ARFVbL4afgEW7UeHF9NUmit4HVJ6SV6rbPBF98yTnGuCKKMAciuVGE4Utpho61HqqhsMgN,list,magiceden_v2,7XY4HjCWurdYYStaxPsSCCN8ympmfjyC24qFarWUHrut,monkey_kingdom,monkey_kingdom,161270805,1668561692,,,H8SPFggFje2kicjRkZVU4QwPqPXPvChmyvCTGAwmqDty,,15,https://arweave.net/oXl1KbK0apSxd-shwkYJ3NvzIkIVHtyWPRiCibiVnpk
